RSSI,NSINR,NRSRP,NRSRQ,BSLatitude,BSLongitude,UELatitude,UELongitude,UE_location,BS_location,UE_BS_pair
-72.5,-12.02,-95.055,-22.55,41.868917,12.462432,41.866849,12.463456,41.866849_12.463456,41.868917_12.462432,41.866849_12.463456_41.868917_12.462432
-75.54,-11.655,-98.055,-22.44,41.868917,12.462432,41.866863,12.463471,41.866863_12.463471,41.868917_12.462432,41.866863_12.463471_41.868917_12.462432
-70.886,-11.218,-92.758,-21.841,41.868917,12.462432,41.866897,12.463512,41.866897_12.463512,41.868917_12.462432,41.866897_12.463512_41.868917_12.462432
-74.16499999999999,-8.842500000000001,-93.695,-19.6,41.868917,12.462432,41.866878,12.463627,41.866878_12.463627,41.868917_12.462432,41.866878_12.463627_41.868917_12.462432
-65.32,-16.26,-92.15,-26.76,41.868917,12.462432,41.8668,12.463658,41.8668_12.463658,41.868917_12.462432,41.8668_12.463658_41.868917_12.462432
-66.03,-16.125,-92.63,-26.57,41.868917,12.462432,41.866789,12.463724,41.866789_12.463724,41.868917_12.462432,41.866789_12.463724_41.868917_12.462432
-69.09,-10.17,-90.145,-21.11,41.868917,12.462432,41.866786,12.463735,41.866786_12.463735,41.868917_12.462432,41.866786_12.463735_41.868917_12.462432
-69.30000000000001,-8.7825,-88.95,-19.6675,41.868917,12.462432,41.866788,12.463728,41.866788_12.463728,41.868917_12.462432,41.866788_12.463728_41.868917_12.462432
-69.505,-8.504999999999999,-88.8075,-19.2275,41.868917,12.462432,41.866803,12.463718,41.866803_12.463718,41.868917_12.462432,41.866803_12.463718_41.868917_12.462432
-69.565,-9.53,-89.99000000000001,-20.4475,41.868917,12.462432,41.866813,12.463715,41.866813_12.463715,41.868917_12.462432,41.866813_12.463715_41.868917_12.462432
-65.71,-12.445,-88.6,-22.93,41.868917,12.462432,41.866813,12.463719,41.866813_12.463719,41.868917_12.462432,41.866813_12.463719_41.868917_12.462432
-70.39,-6.835000000000001,-88.145,-17.634999999999998,41.868917,12.462432,41.866811,12.463756,41.866811_12.463756,41.868917_12.462432,41.866811_12.463756_41.868917_12.462432
-68.92,-2.98,-83.425,-14.405,41.868917,12.462432,41.866798,12.46377,41.866798_12.46377,41.868917_12.462432,41.866798_12.46377_41.868917_12.462432
-66.875,-13.25,-90.66,-23.73,41.868917,12.462432,41.866733,12.463802,41.866733_12.463802,41.868917_12.462432,41.866733_12.463802_41.868917_12.462432
-69.36,-10.82,-90.765,-21.35,41.868917,12.462432,41.866665,12.463847,41.866665_12.463847,41.868917_12.462432,41.866665_12.463847_41.868917_12.462432
-66.59,-6.195,-83.845,-17.275,41.868917,12.462432,41.866667,12.463863,41.866667_12.463863,41.868917_12.462432,41.866667_12.463863_41.868917_12.462432
-66.96,-11.855,-89.16,-22.145000000000003,41.868917,12.462432,41.866664,12.463897,41.866664_12.463897,41.868917_12.462432,41.866664_12.463897_41.868917_12.462432
-64.67,-12.09,-87.405,-22.795,41.868917,12.462432,41.866668,12.463913,41.866668_12.463913,41.868917_12.462432,41.866668_12.463913_41.868917_12.462432
-69.82,-3.88,-85.3,-15.49,41.868917,12.462432,41.866673,12.463939,41.866673_12.463939,41.868917_12.462432,41.866673_12.463939_41.868917_12.462432
-74.16,0.125,-86.545,-12.41,41.868917,12.462432,41.866666,12.463971,41.866666_12.463971,41.868917_12.462432,41.866666_12.463971_41.868917_12.462432
-70.67,2.78,-82.6,-11.845,41.868917,12.462432,41.866664,12.463999,41.866664_12.463999,41.868917_12.462432,41.866664_12.463999_41.868917_12.462432
-72.16,2.2749999999999995,-84.14,-12.065,41.868917,12.462432,41.866663,12.464028,41.866663_12.464028,41.868917_12.462432,41.866663_12.464028_41.868917_12.462432
-73.54,1.71,-84.52,-11.405,41.868917,12.462432,41.866633,12.464069,41.866633_12.464069,41.868917_12.462432,41.866633_12.464069_41.868917_12.462432
-74.62,-5.475,-90.965,-16.245,41.868917,12.462432,41.866617,12.464072,41.866617_12.464072,41.868917_12.462432,41.866617_12.464072_41.868917_12.462432
-72.32,-2.335,-86.205,-13.82,41.868917,12.462432,41.866607,12.464071,41.866607_12.464071,41.868917_12.462432,41.866607_12.464071_41.868917_12.462432
-67.18,-9.15,-86.91999999999999,-19.675,41.868917,12.462432,41.866584,12.464083,41.866584_12.464083,41.868917_12.462432,41.866584_12.464083_41.868917_12.462432
-61.61,-14.22,-86.545,-24.82,41.868917,12.462432,41.866527,12.464082,41.866527_12.464082,41.868917_12.462432,41.866527_12.464082_41.868917_12.462432
-69.09,-7.975,-87.905,-18.805,41.868917,12.462432,41.866508,12.464077,41.866508_12.464077,41.868917_12.462432,41.866508_12.464077_41.868917_12.462432
-67.03,-6.17,-83.96000000000001,-17.105,41.868917,12.462432,41.86648,12.464069,41.86648_12.464069,41.868917_12.462432,41.86648_12.464069_41.868917_12.462432
-69.21,-8.37,-89.095,-19.82,41.868917,12.462432,41.866466,12.464057,41.866466_12.464057,41.868917_12.462432,41.866466_12.464057_41.868917_12.462432
-75.53333333333335,-6.635000000000001,-93.51,-17.885,41.868917,12.462432,41.866391,12.464013,41.866391_12.464013,41.868917_12.462432,41.866391_12.464013_41.868917_12.462432
-75.58,-2.405,-90.235,-14.47,41.868917,12.462432,41.866354,12.464004,41.866354_12.464004,41.868917_12.462432,41.866354_12.464004_41.868917_12.462432
-75.98,-11.1625,-98.18,-22.238333333333333,41.868917,12.462432,41.866283,12.463943,41.866283_12.463943,41.868917_12.462432,41.866283_12.463943_41.868917_12.462432
-78.15,-6.32,-95.67,-17.555,41.868917,12.462432,41.866012,12.464003,41.866012_12.464003,41.868917_12.462432,41.866012_12.464003_41.868917_12.462432
-78.99,-13.83,-103.32,-24.36,41.868917,12.462432,41.866015,12.464025,41.866015_12.464025,41.868917_12.462432,41.866015_12.464025_41.868917_12.462432
-78.755,-12.947500000000002,-102.4,-23.685,41.868917,12.462432,41.865992,12.464053,41.865992_12.464053,41.868917_12.462432,41.865992_12.464053_41.868917_12.462432
-79.03,-10.1775,-100.205,-21.2275,41.868917,12.462432,41.865985,12.464109,41.865985_12.464109,41.868917_12.462432,41.865985_12.464109_41.868917_12.462432
-75.77,-14.105,-100.425,-24.61,41.868917,12.462432,41.86596,12.464139,41.86596_12.464139,41.868917_12.462432,41.86596_12.464139_41.868917_12.462432
-73.76,-12.07,-96.755,-22.925,41.868917,12.462432,41.865938,12.464142,41.865938_12.464142,41.868917_12.462432,41.865938_12.464142_41.868917_12.462432
-75.54,-3.05,-90.895,-15.295,41.868917,12.462432,41.865934,12.464158,41.865934_12.464158,41.868917_12.462432,41.865934_12.464158_41.868917_12.462432
-76.315,-8.424999999999999,-96.5425,-20.1625,41.868917,12.462432,41.865916,12.464208,41.865916_12.464208,41.868917_12.462432,41.865916_12.464208_41.868917_12.462432
-77.17,-11.215,-99.3125,-22.06,41.868917,12.462432,41.865904,12.464243,41.865904_12.464243,41.868917_12.462432,41.865904_12.464243_41.868917_12.462432
-75.17,-15.31,-101.175,-25.965,41.868917,12.462432,41.865864,12.46431,41.865864_12.46431,41.868917_12.462432,41.865864_12.46431_41.868917_12.462432
-77.59,-16.66,-105.16,-27.57,41.868917,12.462432,41.865848,12.464332,41.865848_12.464332,41.868917_12.462432,41.865848_12.464332_41.868917_12.462432
-77.14,-18.535,-106.6,-29.465,41.868917,12.462432,41.865833,12.46434,41.865833_12.46434,41.868917_12.462432,41.865833_12.46434_41.868917_12.462432
-77.99,-12.55,-101.295,-23.365,41.868917,12.462432,41.865799,12.464334,41.865799_12.464334,41.868917_12.462432,41.865799_12.464334_41.868917_12.462432
-76.76,-15.575,-103.18,-26.445,41.868917,12.462432,41.865795,12.464351,41.865795_12.464351,41.868917_12.462432,41.865795_12.464351_41.868917_12.462432
-75.54,-13.78,-100.14,-24.615,41.868917,12.462432,41.865782,12.464365,41.865782_12.464365,41.868917_12.462432,41.865782_12.464365_41.868917_12.462432
-79.19,-15.455,-105.425,-26.26,41.868917,12.462432,41.865712,12.464428,41.865712_12.464428,41.868917_12.462432,41.865712_12.464428_41.868917_12.462432
-79.48,-4.925,-96.195,-16.645,41.868917,12.462432,41.865677,12.464448,41.865677_12.464448,41.868917_12.462432,41.865677_12.464448_41.868917_12.462432
-80.13,-5.95,-97.63,-17.439999999999998,41.868917,12.462432,41.865618,12.464489,41.865618_12.464489,41.868917_12.462432,41.865618_12.464489_41.868917_12.462432
-66.6,16.215,-74.275,-7.665,41.868917,12.462432,41.865558,12.46454,41.865558_12.46454,41.868917_12.462432,41.865558_12.46454_41.868917_12.462432
-71.32,11.91,-79.33,-7.995,41.868917,12.462432,41.865568,12.464684,41.865568_12.464684,41.868917_12.462432,41.865568_12.464684_41.868917_12.462432
-72.3,3.64,-83.81,-11.35,41.868917,12.462432,41.865603,12.464755,41.865603_12.464755,41.868917_12.462432,41.865603_12.464755_41.868917_12.462432
-73.83,5.44,-84.935,-11.135,41.868917,12.462432,41.865588,12.464804,41.865588_12.464804,41.868917_12.462432,41.865588_12.464804_41.868917_12.462432
-74.76,1.62,-87.84,-13.035,41.868917,12.462432,41.865539,12.464853,41.865539_12.464853,41.868917_12.462432,41.865539_12.464853_41.868917_12.462432
-74.47,7.265000000000001,-83.385,-8.9,41.868917,12.462432,41.865557,12.464985,41.865557_12.464985,41.868917_12.462432,41.865557_12.464985_41.868917_12.462432
-74.57,-3.04,-89.465,-14.93,41.868917,12.462432,41.865543,12.46502,41.865543_12.46502,41.868917_12.462432,41.865543_12.46502_41.868917_12.462432
-73.72,-2.525,-88.46000000000001,-14.645,41.868917,12.462432,41.865526,12.46508,41.865526_12.46508,41.868917_12.462432,41.865526_12.46508_41.868917_12.462432
-74.77,-10.285,-95.96,-21.25,41.868917,12.462432,41.865535,12.465094,41.865535_12.465094,41.868917_12.462432,41.865535_12.465094_41.868917_12.462432
-71.29,-2.575,-85.795,-14.53,41.868917,12.462432,41.865535,12.465104,41.865535_12.465104,41.868917_12.462432,41.865535_12.465104_41.868917_12.462432
-74.28,-1.355,-87.88,-13.64,41.868917,12.462432,41.865531,12.465108,41.865531_12.465108,41.868917_12.462432,41.865531_12.465108_41.868917_12.462432
-73.8,-0.95,-87.32,-13.48,41.868917,12.462432,41.865522,12.465112,41.865522_12.465112,41.868917_12.462432,41.865522_12.465112_41.868917_12.462432
-74.08,-1.93,-88.35499999999999,-14.255,41.868917,12.462432,41.865513,12.465115,41.865513_12.465115,41.868917_12.462432,41.865513_12.465115_41.868917_12.462432
-75.28,-5.48,-92.305,-17.119999999999997,41.868917,12.462432,41.865496,12.465131,41.865496_12.465131,41.868917_12.462432,41.865496_12.465131_41.868917_12.462432
-69.55,6.34,-79.225,-9.645,41.868917,12.462432,41.865497,12.46516,41.865497_12.46516,41.868917_12.462432,41.865497_12.46516_41.868917_12.462432
-67.06,9.325,-75.44,-8.370000000000001,41.868917,12.462432,41.865579,12.465144,41.865579_12.465144,41.868917_12.462432,41.865579_12.465144_41.868917_12.462432
-70.75,2.56,-81.895,-10.845,41.868917,12.462432,41.865621,12.465138,41.865621_12.465138,41.868917_12.462432,41.865621_12.465138_41.868917_12.462432
-73.65,1.1949999999999998,-86.105,-12.33,41.868917,12.462432,41.865631,12.465137,41.865631_12.465137,41.868917_12.462432,41.865631_12.465137_41.868917_12.462432
-75.47,0.7,-87.645,-12.245,41.868917,12.462432,41.86562,12.465136,41.86562_12.465136,41.868917_12.462432,41.86562_12.465136_41.868917_12.462432
-70.87,4.83,-81.2075,-10.37,41.868917,12.462432,41.865594,12.465138,41.865594_12.465138,41.868917_12.462432,41.865594_12.465138_41.868917_12.462432
-75.75,-1.49,-89.4,-13.765,41.868917,12.462432,41.865587,12.46512,41.865587_12.46512,41.868917_12.462432,41.865587_12.46512_41.868917_12.462432
-70.23,-7.375,-88.9,-18.645,41.868917,12.462432,41.865575,12.465105,41.865575_12.465105,41.868917_12.462432,41.865575_12.465105_41.868917_12.462432
-74.34,-7.979999999999999,-93.545,-19.095,41.868917,12.462432,41.865554,12.465103,41.865554_12.465103,41.868917_12.462432,41.865554_12.465103_41.868917_12.462432
-69.07,-9.17,-89.495,-20.35,41.868917,12.462432,41.865544,12.465115,41.865544_12.465115,41.868917_12.462432,41.865544_12.465115_41.868917_12.462432
-72.28,-1.455,-86.03,-13.8,41.868917,12.462432,41.865543,12.465124,41.865543_12.465124,41.868917_12.462432,41.865543_12.465124_41.868917_12.462432
-73.83,-9.745,-94.735,-20.99,41.868917,12.462432,41.865541,12.465145,41.865541_12.465145,41.868917_12.462432,41.865541_12.465145_41.868917_12.462432
-76.57,-13.97,-101.695,-25.2,41.868917,12.462432,41.865537,12.465166,41.865537_12.465166,41.868917_12.462432,41.865537_12.465166_41.868917_12.462432
-74.59,-3.815,-90.705,-15.835,41.868917,12.462432,41.865525,12.465182,41.865525_12.465182,41.868917_12.462432,41.865525_12.465182_41.868917_12.462432
-76.67,-14.3475,-102.23,-25.5675,41.868917,12.462432,41.86551,12.46519,41.86551_12.46519,41.868917_12.462432,41.86551_12.46519_41.868917_12.462432
-75.5,-7.59,-94.365,-18.825000000000003,41.868917,12.462432,41.865495,12.465245,41.865495_12.465245,41.868917_12.462432,41.865495_12.465245_41.868917_12.462432
-76.39,-9.16,-97.035,-20.625,41.868917,12.462432,41.865479,12.465267,41.865479_12.465267,41.868917_12.462432,41.865479_12.465267_41.868917_12.462432
-73.91,-10.260000000000002,-95.8,-21.845,41.868917,12.462432,41.865468,12.46528,41.865468_12.46528,41.868917_12.462432,41.865468_12.46528_41.868917_12.462432
-76.1,-13.38,-100.76,-24.62,41.868917,12.462432,41.865465,12.465278,41.865465_12.465278,41.868917_12.462432,41.865465_12.465278_41.868917_12.462432
-77.96,-9.12,-98.69,-20.695,41.868917,12.462432,41.86545,12.465295,41.86545_12.465295,41.868917_12.462432,41.86545_12.465295_41.868917_12.462432
-77.27,-6.445,-95.63,-18.325,41.868917,12.462432,41.865436,12.465309,41.865436_12.465309,41.868917_12.462432,41.865436_12.465309_41.868917_12.462432
-74.78,-18.435,-104.785,-30.025,41.868917,12.462432,41.865419,12.465331,41.865419_12.465331,41.868917_12.462432,41.865419_12.465331_41.868917_12.462432
-76.02000000000001,-16.325,-103.9325,-27.9125,41.868917,12.462432,41.86542,12.465347,41.86542_12.465347,41.868917_12.462432,41.86542_12.465347_41.868917_12.462432
-74.71,-13.445,-99.455,-24.695,41.868917,12.462432,41.865406,12.46538,41.865406_12.46538,41.868917_12.462432,41.865406_12.46538_41.868917_12.462432
-76.95,-18.46,-106.78,-29.84,41.868917,12.462432,41.865391,12.465412,41.865391_12.465412,41.868917_12.462432,41.865391_12.465412_41.868917_12.462432
-79.04,-16.52,-106.525,-27.505,41.868917,12.462432,41.865373,12.465435,41.865373_12.465435,41.868917_12.462432,41.865373_12.465435_41.868917_12.462432
-77.15,-14.06,-102.4,-25.23,41.868917,12.462432,41.865361,12.465459,41.865361_12.465459,41.868917_12.462432,41.865361_12.465459_41.868917_12.462432
-77.02,-15.56,-103.73,-26.72,41.868917,12.462432,41.865345,12.465483,41.865345_12.465483,41.868917_12.462432,41.865345_12.465483_41.868917_12.462432
-75.725,-16.990000000000002,-103.895,-28.1475,41.868917,12.462432,41.865333,12.465499,41.865333_12.465499,41.868917_12.462432,41.865333_12.465499_41.868917_12.462432
-77.73,-18.27,-107.19,-29.45,41.868917,12.462432,41.865327,12.465514,41.865327_12.465514,41.868917_12.462432,41.865327_12.465514_41.868917_12.462432
-71.87,-6.9,-90.17,-18.345,41.868917,12.462432,41.867561,12.468433,41.867561_12.468433,41.868917_12.462432,41.867561_12.468433_41.868917_12.462432
-68.28,-5.62,-85.6,-17.4,41.868917,12.462432,41.867621,12.468477,41.867621_12.468477,41.868917_12.462432,41.867621_12.468477_41.868917_12.462432
-71.03,-10.15,-92.19,-21.125,41.868917,12.462432,41.867669,12.468483,41.867669_12.468483,41.868917_12.462432,41.867669_12.468483_41.868917_12.462432
-64.69,-14.525,-90.455,-25.73,41.868917,12.462432,41.867742,12.468485,41.867742_12.468485,41.868917_12.462432,41.867742_12.468485_41.868917_12.462432
-69.38,-3.73,-84.88,-15.465,41.868917,12.462432,41.86776,12.468481,41.86776_12.468481,41.868917_12.462432,41.86776_12.468481_41.868917_12.462432
-73.09,-2.465,-87.365,-14.419999999999998,41.868917,12.462432,41.867799,12.468462,41.867799_12.468462,41.868917_12.462432,41.867799_12.468462_41.868917_12.462432
-69.73,-8.675,-89.47999999999999,-19.775,41.868917,12.462432,41.86782,12.468444,41.86782_12.468444,41.868917_12.462432,41.86782_12.468444_41.868917_12.462432
-69.02000000000001,-7.8175,-87.84,-18.777500000000003,41.868917,12.462432,41.86785,12.468401,41.86785_12.468401,41.868917_12.462432,41.86785_12.468401_41.868917_12.462432
-68.06,-6.02,-84.89,-16.76,41.868917,12.462432,41.867961,12.46816,41.867961_12.46816,41.868917_12.462432,41.867961_12.46816_41.868917_12.462432
-70.02,-6.015000000000001,-87.6,-17.55,41.868917,12.462432,41.86797,12.468156,41.86797_12.468156,41.868917_12.462432,41.86797_12.468156_41.868917_12.462432
-71.81,-4.5,-87.985,-16.13,41.868917,12.462432,41.867825,12.468101,41.867825_12.468101,41.868917_12.462432,41.867825_12.468101_41.868917_12.462432
-69.96,-7.13,-88.305,-18.38,41.868917,12.462432,41.867838,12.468084,41.867838_12.468084,41.868917_12.462432,41.867838_12.468084_41.868917_12.462432
-72.65,-10.485,-94.42,-21.795,41.868917,12.462432,41.867853,12.468085,41.867853_12.468085,41.868917_12.462432,41.867853_12.468085_41.868917_12.462432
-71.97,-1.175,-85.38499999999999,-13.495,41.868917,12.462432,41.867859,12.46808,41.867859_12.46808,41.868917_12.462432,41.867859_12.46808_41.868917_12.462432
-67.95,-8.63,-87.695,-19.75,41.868917,12.462432,41.867882,12.468062,41.867882_12.468062,41.868917_12.462432,41.867882_12.468062_41.868917_12.462432
-68.21,-7.67,-87.27000000000001,-18.905,41.868917,12.462432,41.867932,12.468051,41.867932_12.468051,41.868917_12.462432,41.867932_12.468051_41.868917_12.462432
-68.11,-4.97,-84.68,-16.509999999999998,41.868917,12.462432,41.867968,12.468029,41.867968_12.468029,41.868917_12.462432,41.867968_12.468029_41.868917_12.462432
-69.08,-6.885,-87.44,-18.4,41.868917,12.462432,41.867977,12.468043,41.867977_12.468043,41.868917_12.462432,41.867977_12.468043_41.868917_12.462432
-66.54,-17.75,-94.76,-28.24,41.868917,12.462432,41.867994,12.468084,41.867994_12.468084,41.868917_12.462432,41.867994_12.468084_41.868917_12.462432
-64.66,-13.595,-89.375,-24.695,41.868917,12.462432,41.868006,12.468114,41.868006_12.468114,41.868917_12.462432,41.868006_12.468114_41.868917_12.462432
-64.11,-18.295,-93.255,-29.145,41.868917,12.462432,41.868043,12.468127,41.868043_12.468127,41.868917_12.462432,41.868043_12.468127_41.868917_12.462432
-67.13,-5.305,-84.1,-16.965,41.868917,12.462432,41.868058,12.468131,41.868058_12.468131,41.868917_12.462432,41.868058_12.468131_41.868917_12.462432
-72.97,-0.58,-85.92500000000001,-13.05,41.868917,12.462432,41.868092,12.468141,41.868092_12.468141,41.868917_12.462432,41.868092_12.468141_41.868917_12.462432
-71.3,-4.295,-87.53999999999999,-16.21,41.868917,12.462432,41.868132,12.468182,41.868132_12.468182,41.868917_12.462432,41.868132_12.468182_41.868917_12.462432
-70.03,-5.24,-86.975,-16.97,41.868917,12.462432,41.868221,12.468183,41.868221_12.468183,41.868917_12.462432,41.868221_12.468183_41.868917_12.462432
-70.815,-5.66,-87.7825,-17.009999999999998,41.868917,12.462432,41.86824,12.468187,41.86824_12.468187,41.868917_12.462432,41.86824_12.468187_41.868917_12.462432
-70.16333333333334,-0.585,-83.685,-13.425000000000002,41.868917,12.462432,41.868386,12.468218,41.868386_12.468218,41.868917_12.462432,41.868386_12.468218_41.868917_12.462432
-70.37,-2.5450000000000004,-85.27000000000001,-14.7,41.868917,12.462432,41.868436,12.468232,41.868436_12.468232,41.868917_12.462432,41.868436_12.468232_41.868917_12.462432
-73.46,-1.71,-87.13,-13.88,41.868917,12.462432,41.868522,12.468262,41.868522_12.468262,41.868917_12.462432,41.868522_12.468262_41.868917_12.462432
-70.82,-0.3349999999999999,-84.03,-12.835,41.868917,12.462432,41.868577,12.468252,41.868577_12.468252,41.868917_12.462432,41.868577_12.468252_41.868917_12.462432
-71.49,-1.06,-85.55000000000001,-14.18,41.868917,12.462432,41.868585,12.468222,41.868585_12.468222,41.868917_12.462432,41.868585_12.468222_41.868917_12.462432
